name,pais,cod,year,list,n_cause,Diseases,sex,,all,total age 0 year,1 -4 year,5-9 year,10-14 year,15-19 year,20-24 year,25-29 year,30-34 year,35-39 year,40-44 year,45-49 year,50-54 year,55-59 year,60-64 year,65-69 year,70-74 year,75-79 year,80-84 year,85 year and above,age,unknown age,absolute-number-of-deaths-from-household-air-,,emition_co2,HFC gases,Nitrous oxide (N₂O),Methane (CH₄),"Death rates from household air pollution (per 100,000) (deaths per 100,000)","Death rates from outdoor air pollution (per 100,000) (deaths per 100,000)",Total population (Gapminder),Energy,Industry,Residential & commercial,Other sources,Land use,Agriculture,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter) (micrograms per cubic meter)",Land use,Agriculture
Brazil,BRA,2070,2007,104,1542,Natural disasters,females,females-2007,44,1,1,4,5,2,2,6,1,4,5,3,2,4,1,2,1,0,0,0,0,0,0,Stroke,362.92,0,412677,363212.683,0,0,189798070,51066.9854,131.2479,3040.821,0,22386.8752,267177.0909,13.77506387,,
Brazil,BRA,2070,2008,104,1542,Natural disasters,females,females-2008,96,1,6,13,6,6,7,9,4,4,9,7,3,7,3,7,2,0,2,0,0,0,0,Stroke,387.31,6221.8,421460,387631.236,0,0,191543237,52975.1235,134.6831,3105.396,0,4889.9353,265591.7674,13.77506387,,
Brazil,BRA,2070,2009,104,1542,Natural disasters,females,females-2009,58,2,3,6,6,6,7,2,9,5,3,0,2,3,1,1,2,0,0,0,0,0,0,Stroke,366.85,0,421609,367147.374,0,0,193246610,47774.0989,138.8896,3061.296,0,2066.2768,268304.3542,13.77506387,,
Brazil,BRA,2070,2010,104,1542,Natural disasters,females,females-2010,190,3,12,20,18,15,13,8,16,17,15,12,8,8,2,5,7,2,2,1,0,6,12193,Stroke,419.41,5753,443289,419754.156,8.86564350832,29.0837874025,194946470,58937.5979,143.0961,2939.727,0,23751.5277,279416.3401,10.96493063,,
Brazil,BRA,2070,2011,104,1542,Natural disasters,females,females-2011,468,6,15,33,36,32,19,32,22,26,24,27,29,23,20,19,16,8,9,5,0,67,0,Stroke,439.05,0,469456.4973,439412.943,0,0,196655014,0,0,0,0,0,279065.9415,11.47776779,,
Brazil,BRA,2070,2012,104,1542,Natural disasters,females,females-2012,32,0,1,5,2,1,3,2,4,0,5,4,1,0,3,0,1,0,0,0,0,0,0,Stroke,469.64,0,477076.7946,470028.726,0,0,198360943,0,0,0,0,0,279651.4747,11.21118317,,
Brazil,BRA,2070,2013,104,1542,Natural disasters,females,females-2013,53,1,2,4,8,6,2,4,7,3,3,1,3,1,1,1,2,1,2,1,0,0,0,Stroke,503.27,0,0,503677.118,0,0,200050487,0,0,0,0,0,276805.0566,11.4422307,,
Brazil,BRA,2070,2014,104,1542,Natural disasters,females,females-2014,22,0,1,5,2,1,2,0,1,1,1,2,3,0,1,1,1,0,0,0,0,0,0,Stroke,529.37,0,0,503677.118,0,0,200050487,0,0,0,0,0,279121.78,11.31754584,,
Brazil,BRA,2070,2015,104,1542,Natural disasters,females,females-2015,24,0,1,3,1,4,3,1,2,0,0,2,1,1,4,1,0,0,0,0,0,0,0,Stroke,522.5,0,0,503677.118,0,0,200050487,0,0,0,0,0,279121.78,11.36829449,,
Brazil,BRA,2070,1998,104,30,Tuberculosis,males,males-1998,4570,11,17,5,14,41,102,175,286,430,469,483,460,428,381,369,295,235,133,123,0,113,31890,0,312.03,193121.63,376882,312289.054,0,0,169409713,29412.5517,93.3049,2274.3634,0,16397.1823,220119.4579,15.40530411,,
Brazil,BRA,2070,1998,104,390,Lower respiratory infections,males,males-1998,17614,2359,864,164,136,203,257,396,466,557,680,700,679,731,935,1128,1493,1593,1739,2346,0,188,31890,0,312.03,0,376882,312289.054,0,0,169409713,29412.5517,93.3049,2274.3634,0,16397.1823,220119.4579,15.40530411,,
Brazil,BRA,2070,1998,104,400,Upper respiratory infections,males,males-1998,87,18,22,3,1,1,0,3,1,3,0,5,2,2,1,0,6,4,5,10,0,0,31890,0,312.03,0,376882,312289.054,0,0,169409713,29412.5517,93.3049,2274.3634,0,16397.1823,220119.4579,15.40530411,,
Brazil,BRA,2070,1998,104,410,Otitis media,males,males-1998,60,20,10,2,0,3,2,2,4,0,3,2,2,4,1,0,5,0,0,0,0,0,31890,0,312.03,0,376882,312289.054,0,0,169409713,29412.5517,93.3049,2274.3634,0,16397.1823,220119.4579,15.40530411,,
Brazil,BRA,2070,1998,104,670,"Trachea, bronchus, lung cancers",males,males-1998,9605,1,2,1,2,18,24,23,49,100,229,480,684,1160,1541,1715,1566,1117,551,320,0,22,31890,0,312.03,0,376882,312289.054,0,0,169409713,29412.5517,93.3049,2274.3634,0,16397.1823,220119.4579,15.40530411,,
Brazil,BRA,2070,1998,104,1120,Chronic obstructive pulmonary disease,males,males-1998,18894,22,13,7,8,23,23,33,44,73,152,263,544,1021,1749,2760,3442,3281,2852,2522,0,62,31890,0,312.03,0,376882,312289.054,0,0,169409713,29412.5517,93.3049,2274.3634,0,16397.1823,220119.4579,15.40530411,,
Brazil,BRA,2070,1998,104,1130,Asthma,males,males-1998,1093,59,73,15,9,17,20,24,27,39,37,49,64,74,92,111,126,99,77,68,0,13,31890,0,312.03,0,376882,312289.054,0,0,169409713,29412.5517,93.3049,2274.3634,0,16397.1823,220119.4579,15.40530411,,
Brazil,BRA,2070,1998,104,1530,Fires,males,males-1998,723,23,90,28,17,26,53,56,46,54,43,49,32,44,18,36,29,17,15,21,0,26,31890,0,312.03,0,376882,312289.054,0,0,169409713,29412.5517,93.3049,2274.3634,0,16397.1823,220119.4579,15.40530411,,
Brazil,BRA,2070,1998,104,1542,Natural disasters,males,males-1998,120,1,4,1,3,11,12,15,11,14,8,9,9,6,7,3,3,0,1,0,0,2,31890,0,312.03,0,376882,312289.054,0,0,169409713,29412.5517,93.3049,2274.3634,0,16397.1823,220119.4579,15.40530411,,
Brazil,BRA,2070,1999,104,30,Tuberculosis,males,males-1999,4530,17,15,9,9,27,94,177,294,405,499,496,454,412,410,370,301,224,139,104,0,74,31890,0,319.91,0,361634,320173.104,0,0,171936271,32431.2911,94.8782,2317.3924,0,12434.3178,221649.8861,15.40530411,,
Brazil,BRA,2070,1999,104,390,Lower respiratory infections,males,males-1999,16431,2028,813,154,123,202,212,299,427,530,674,611,619,788,898,1119,1394,1507,1588,2315,0,130,31890,0,319.91,0,361634,320173.104,0,0,171936271,32431.2911,94.8782,2317.3924,0,12434.3178,221649.8861,15.40530411,,
Brazil,BRA,2070,1999,104,400,Upper respiratory infections,males,males-1999,106,18,26,6,5,4,2,1,2,1,4,1,5,5,6,1,4,3,4,8,0,0,31890,0,319.91,0,361634,320173.104,0,0,171936271,32431.2911,94.8782,2317.3924,0,12434.3178,221649.8861,15.40530411,,
Brazil,BRA,2070,1999,104,410,Otitis media,males,males-1999,43,14,6,2,0,1,1,0,0,1,5,2,1,1,5,1,3,0,0,0,0,0,31890,0,319.91,0,361634,320173.104,0,0,171936271,32431.2911,94.8782,2317.3924,0,12434.3178,221649.8861,15.40530411,,
Brazil,BRA,2070,1999,104,670,"Trachea, bronchus, lung cancers",males,males-1999,9818,0,1,3,5,8,23,33,38,102,237,475,784,1193,1521,1706,1680,1071,593,333,0,12,31890,0,319.91,0,361634,320173.104,0,0,171936271,32431.2911,94.8782,2317.3924,0,12434.3178,221649.8861,15.40530411,,
Brazil,BRA,2070,1999,104,1120,Chronic obstructive pulmonary disease,males,males-1999,18921,17,14,4,9,17,24,28,41,85,157,297,537,936,1743,2560,3490,3409,2827,2685,0,41,31890,0,319.91,0,361634,320173.104,0,0,171936271,32431.2911,94.8782,2317.3924,0,12434.3178,221649.8861,15.40530411,,
Brazil,BRA,2070,1999,104,1130,Asthma,males,males-1999,1048,37,81,19,18,19,25,23,28,34,43,51,51,53,97,116,98,98,67,85,0,5,31890,0,319.91,0,361634,320173.104,0,0,171936271,32431.2911,94.8782,2317.3924,0,12434.3178,221649.8861,15.40530411,,
Brazil,BRA,2070,1999,104,1530,Fires,males,males-1999,645,19,65,35,18,23,30,41,50,52,46,47,32,33,34,34,23,21,15,14,0,13,31890,0,319.91,0,361634,320173.104,0,0,171936271,32431.2911,94.8782,2317.3924,0,12434.3178,221649.8861,15.40530411,,
Brazil,BRA,2070,1999,104,1542,Natural disasters,males,males-1999,124,1,3,6,6,15,16,12,11,13,11,11,6,7,3,1,0,1,0,1,0,0,31890,0,319.91,0,361634,320173.104,0,0,171936271,32431.2911,94.8782,2317.3924,0,12434.3178,221649.8861,15.40530411,,
Brazil,BRA,2070,2000,104,30,Tuberculosis,males,males-2000,4295,11,16,14,13,43,85,145,249,380,442,456,453,408,350,322,327,237,158,128,0,58,21676,0,327.72,4119.1,343027,327983.814,23.7859838021,50.984225441300005,174425387,36886.458,103.7448,2324.616,0,1860.5373,225590.1463,16.16227859,,
Brazil,BRA,2070,2000,104,390,Lower respiratory infections,males,males-2000,16013,1786,709,143,98,180,235,290,347,543,667,666,666,741,904,1028,1341,1589,1573,2403,0,104,21676,0,327.72,4119.1,343027,327983.814,23.7859838021,50.984225441300005,174425387,36886.458,103.7448,2324.616,0,1860.5373,225590.1463,16.16227859,,
Brazil,BRA,2070,2000,104,400,Upper respiratory infections,males,males-2000,105,22,19,2,2,2,1,5,1,5,5,8,5,2,5,2,4,4,5,6,0,0,21676,0,327.72,4119.1,343027,327983.814,23.7859838021,50.984225441300005,174425387,36886.458,103.7448,2324.616,0,1860.5373,225590.1463,16.16227859,,
Brazil,BRA,2070,2000,104,410,Otitis media,males,males-2000,53,9,5,3,3,3,2,2,3,2,0,4,3,2,3,2,2,1,2,2,0,0,21676,0,327.72,4119.1,343027,327983.814,23.7859838021,50.984225441300005,174425387,36886.458,103.7448,2324.616,0,1860.5373,225590.1463,16.16227859,,
Brazil,BRA,2070,2000,104,670,"Trachea, bronchus, lung cancers",males,males-2000,10119,1,1,2,4,10,18,17,35,76,225,491,775,1062,1606,1698,1751,1294,652,392,0,9,21676,0,327.72,4119.1,343027,327983.814,23.7859838021,50.984225441300005,174425387,36886.458,103.7448,2324.616,0,1860.5373,225590.1463,16.16227859,,
Brazil,BRA,2070,2000,104,1120,Chronic obstructive pulmonary disease,males,males-2000,19119,18,12,3,4,14,14,29,31,62,157,250,529,959,1744,2541,3479,3553,2824,2872,0,24,21676,0,327.72,4119.1,343027,327983.814,23.7859838021,50.984225441300005,174425387,36886.458,103.7448,2324.616,0,1860.5373,225590.1463,16.16227859,,
Brazil,BRA,2070,2000,104,1130,Asthma,males,males-2000,1060,50,74,13,11,12,8,17,22,34,41,47,60,67,90,127,108,106,85,87,0,1,21676,0,327.72,4119.1,343027,327983.814,23.7859838021,50.984225441300005,174425387,36886.458,103.7448,2324.616,0,1860.5373,225590.1463,16.16227859,,
Brazil,BRA,2070,2000,104,1530,Fires,males,males-2000,653,19,82,39,14,23,37,42,46,36,47,36,46,24,27,24,28,26,25,21,0,11,21676,0,327.72,4119.1,343027,327983.814,23.7859838021,50.984225441300005,174425387,36886.458,103.7448,2324.616,0,1860.5373,225590.1463,16.16227859,,
Brazil,BRA,2070,2000,104,1542,Natural disasters,males,males-2000,143,0,3,7,16,18,16,13,12,16,12,7,5,5,5,4,1,2,0,0,0,1,21676,0,327.72,4119.1,343027,327983.814,23.7859838021,50.984225441300005,174425387,36886.458,103.7448,2324.616,0,1860.5373,225590.1463,16.16227859,,
Brazil,BRA,2070,2001,104,30,Tuberculosis,males,males-2001,4282,14,19,8,11,43,90,158,243,337,468,473,469,362,349,337,312,237,159,129,0,64,0,0,337.16,0,367626,337433.673,0,0,176877135,36188.1935,105.4754,2401.854,0,1890.5891,233435.1263,16.16227859,,
Brazil,BRA,2070,2001,104,390,Lower respiratory infections,males,males-2001,16316,1600,665,140,113,167,176,264,377,497,612,678,772,704,904,1109,1471,1707,1630,2642,0,88,0,0,337.16,0,367626,337433.673,0,0,176877135,36188.1935,105.4754,2401.854,0,1890.5891,233435.1263,16.16227859,,
Brazil,BRA,2070,2001,104,400,Upper respiratory infections,males,males-2001,100,16,15,5,4,3,1,2,1,6,1,5,3,7,5,2,6,5,7,6,0,0,0,0,337.16,0,367626,337433.673,0,0,176877135,36188.1935,105.4754,2401.854,0,1890.5891,233435.1263,16.16227859,,
Brazil,BRA,2070,2001,104,410,Otitis media,males,males-2001,54,10,5,2,3,5,4,2,2,2,1,0,2,3,3,3,2,1,2,2,0,0,0,0,337.16,0,367626,337433.673,0,0,176877135,36188.1935,105.4754,2401.854,0,1890.5891,233435.1263,16.16227859,,
Brazil,BRA,2070,2001,104,670,"Trachea, bronchus, lung cancers",males,males-2001,10432,2,1,1,4,8,17,26,38,99,257,480,750,1092,1615,1818,1848,1299,701,373,0,3,0,0,337.16,0,367626,337433.673,0,0,176877135,36188.1935,105.4754,2401.854,0,1890.5891,233435.1263,16.16227859,,
Brazil,BRA,2070,2001,104,1120,Chronic obstructive pulmonary disease,males,males-2001,18991,16,21,8,2,14,13,19,41,86,127,285,514,933,1716,2570,3441,3432,2900,2831,0,22,0,0,337.16,0,367626,337433.673,0,0,176877135,36188.1935,105.4754,2401.854,0,1890.5891,233435.1263,16.16227859,,
Brazil,BRA,2070,2001,104,1130,Asthma,males,males-2001,1011,42,69,19,16,9,16,20,24,21,38,36,56,66,90,103,109,111,85,81,0,0,0,0,337.16,0,367626,337433.673,0,0,176877135,36188.1935,105.4754,2401.854,0,1890.5891,233435.1263,16.16227859,,
Brazil,BRA,2070,2001,104,1530,Fires,males,males-2001,651,19,76,29,19,24,43,35,37,48,52,34,31,32,30,29,27,23,18,20,0,25,0,0,337.16,0,367626,337433.673,0,0,176877135,36188.1935,105.4754,2401.854,0,1890.5891,233435.1263,16.16227859,,
Brazil,BRA,2070,2001,104,1542,Natural disasters,males,males-2001,171,0,0,8,13,31,20,20,19,9,10,20,7,3,5,2,2,0,2,0,0,0,0,0,337.16,0,367626,337433.673,0,0,176877135,36188.1935,105.4754,2401.854,0,1890.5891,233435.1263,16.16227859,,
Brazil,BRA,2070,2002,104,30,Tuberculosis,males,males-2002,4093,9,22,7,9,33,104,156,210,297,437,447,435,371,345,345,276,235,161,133,0,61,0,0,332,0,388268,332266.87,0,0,179289227,38313.7669,110.1944,2658.831,0,4421.2398,246204.6235,16.16227859,,
Brazil,BRA,2070,2002,104,390,Lower respiratory infections,males,males-2002,17287,1393,559,118,111,188,202,274,394,542,636,726,729,801,942,1191,1556,1842,1932,3032,0,119,0,0,332,0,388268,332266.87,0,0,179289227,38313.7669,110.1944,2658.831,0,4421.2398,246204.6235,16.16227859,,
Brazil,BRA,2070,2002,104,400,Upper respiratory infections,males,males-2002,99,11,14,7,4,7,6,2,3,5,2,2,3,3,1,4,1,8,8,8,0,0,0,0,332,0,388268,332266.87,0,0,179289227,38313.7669,110.1944,2658.831,0,4421.2398,246204.6235,16.16227859,,
Brazil,BRA,2070,2002,104,410,Otitis media,males,males-2002,50,12,3,3,1,7,3,2,3,2,2,3,0,2,1,1,0,1,2,2,0,0,0,0,332,0,388268,332266.87,0,0,179289227,38313.7669,110.1944,2658.831,0,4421.2398,246204.6235,16.16227859,,
Brazil,BRA,2070,2002,104,670,"Trachea, bronchus, lung cancers",males,males-2002,10734,4,1,0,2,10,18,25,40,78,220,503,831,1124,1618,1915,1826,1386,723,405,0,5,0,0,332,0,388268,332266.87,0,0,179289227,38313.7669,110.1944,2658.831,0,4421.2398,246204.6235,16.16227859,,
Brazil,BRA,2070,2002,104,1120,Chronic obstructive pulmonary disease,males,males-2002,19642,20,15,2,9,10,15,29,38,62,148,326,577,954,1637,2538,3381,3625,3067,3172,0,17,0,0,332,0,388268,332266.87,0,0,179289227,38313.7669,110.1944,2658.831,0,4421.2398,246204.6235,16.16227859,,
Brazil,BRA,2070,2002,104,1130,Asthma,males,males-2002,913,43,64,14,8,11,18,24,28,23,32,34,41,52,83,100,99,92,68,77,0,2,0,0,332,0,388268,332266.87,0,0,179289227,38313.7669,110.1944,2658.831,0,4421.2398,246204.6235,16.16227859,,
Brazil,BRA,2070,2002,104,1530,Fires,males,males-2002,661,24,71,36,9,18,40,48,45,49,44,53,38,24,32,14,19,23,19,21,0,34,0,0,332,0,388268,332266.87,0,0,179289227,38313.7669,110.1944,2658.831,0,4421.2398,246204.6235,16.16227859,,
Brazil,BRA,2070,2002,104,1542,Natural disasters,males,males-2002,165,2,11,8,11,16,23,19,14,14,13,15,7,2,1,3,2,0,1,0,0,3,0,0,332,0,388268,332266.87,0,0,179289227,38313.7669,110.1944,2658.831,0,4421.2398,246204.6235,16.16227859,,
Brazil,BRA,2070,2003,104,30,Tuberculosis,males,males-2003,3993,15,13,4,9,35,73,139,219,307,390,454,410,319,351,359,264,238,175,150,0,69,0,0,321.36,0,419110,321621.569,0,0,181633074,43409.5683,118.8938,2795.394,0,4999.1506,256914.7566,16.16227859,,
Brazil,BRA,2070,2003,104,390,Lower respiratory infections,males,males-2003,18282,1553,591,129,120,181,222,276,383,511,630,681,790,824,990,1242,1663,2018,2119,3253,0,106,0,0,321.36,0,419110,321621.569,0,0,181633074,43409.5683,118.8938,2795.394,0,4999.1506,256914.7566,16.16227859,,
Brazil,BRA,2070,2003,104,400,Upper respiratory infections,males,males-2003,72,10,17,2,3,3,3,1,3,2,1,0,0,3,3,5,3,4,2,7,0,0,0,0,321.36,0,419110,321621.569,0,0,181633074,43409.5683,118.8938,2795.394,0,4999.1506,256914.7566,16.16227859,,
Brazil,BRA,2070,2003,104,410,Otitis media,males,males-2003,51,15,4,3,2,4,2,2,3,1,2,0,1,3,0,2,2,0,3,2,0,0,0,0,321.36,0,419110,321621.569,0,0,181633074,43409.5683,118.8938,2795.394,0,4999.1506,256914.7566,16.16227859,,
Brazil,BRA,2070,2003,104,670,"Trachea, bronchus, lung cancers",males,males-2003,11057,2,2,2,3,8,19,25,48,73,255,531,848,1189,1601,1966,1866,1414,752,446,0,7,0,0,321.36,0,419110,321621.569,0,0,181633074,43409.5683,118.8938,2795.394,0,4999.1506,256914.7566,16.16227859,,
Brazil,BRA,2070,2003,104,1120,Chronic obstructive pulmonary disease,males,males-2003,20759,20,15,5,3,9,13,17,43,51,162,285,521,932,1683,2721,3599,3962,3292,3414,0,12,0,0,321.36,0,419110,321621.569,0,0,181633074,43409.5683,118.8938,2795.394,0,4999.1506,256914.7566,16.16227859,,
Brazil,BRA,2070,2003,104,1130,Asthma,males,males-2003,985,46,75,10,5,15,20,26,22,31,36,50,63,68,81,84,117,92,59,85,0,0,0,0,321.36,0,419110,321621.569,0,0,181633074,43409.5683,118.8938,2795.394,0,4999.1506,256914.7566,16.16227859,,
Brazil,BRA,2070,2003,104,1530,Fires,males,males-2003,638,16,56,28,14,22,34,42,44,40,40,48,46,33,33,24,17,18,21,21,0,41,0,0,321.36,0,419110,321621.569,0,0,181633074,43409.5683,118.8938,2795.394,0,4999.1506,256914.7566,16.16227859,,
Brazil,BRA,2070,2003,104,1542,Natural disasters,males,males-2003,121,0,4,6,4,13,12,22,11,13,6,4,10,3,4,6,0,2,0,0,0,1,0,0,321.36,0,419110,321621.569,0,0,181633074,43409.5683,118.8938,2795.394,0,4999.1506,256914.7566,16.16227859,,
Brazil,BRA,2070,2004,104,30,Tuberculosis,males,males-2004,4000,13,17,4,5,36,93,142,185,276,388,488,450,370,324,324,320,239,150,129,0,47,0,0,337.55,0,459552,337826.042,0,0,183873377,48704.2067,124.4244,2862.174,0,6940.8578,269568.457,16.16227859,,
Brazil,BRA,2070,2004,104,390,Lower respiratory infections,males,males-2004,19683,1360,614,135,115,185,205,291,377,600,660,769,864,864,1104,1377,1870,2207,2198,3778,0,110,0,0,337.55,0,459552,337826.042,0,0,183873377,48704.2067,124.4244,2862.174,0,6940.8578,269568.457,16.16227859,,
Brazil,BRA,2070,2004,104,400,Upper respiratory infections,males,males-2004,75,15,10,3,2,2,2,0,3,1,3,4,5,1,1,7,1,3,7,5,0,0,0,0,337.55,0,459552,337826.042,0,0,183873377,48704.2067,124.4244,2862.174,0,6940.8578,269568.457,16.16227859,,
Brazil,BRA,2070,2004,104,410,Otitis media,males,males-2004,44,7,1,3,2,4,5,0,3,2,1,0,4,2,1,2,2,3,0,2,0,0,0,0,337.55,0,459552,337826.042,0,0,183873377,48704.2067,124.4244,2862.174,0,6940.8578,269568.457,16.16227859,,
Brazil,BRA,2070,2004,104,670,"Trachea, bronchus, lung cancers",males,males-2004,11730,0,1,1,3,4,17,21,48,98,267,552,955,1242,1627,2040,1995,1509,842,501,0,7,0,0,337.55,0,459552,337826.042,0,0,183873377,48704.2067,124.4244,2862.174,0,6940.8578,269568.457,16.16227859,,
Brazil,BRA,2070,2004,104,1120,Chronic obstructive pulmonary disease,males,males-2004,21619,10,16,2,2,10,9,18,35,66,144,328,563,999,1679,2738,3717,4104,3458,3700,0,21,0,0,337.55,0,459552,337826.042,0,0,183873377,48704.2067,124.4244,2862.174,0,6940.8578,269568.457,16.16227859,,
Brazil,BRA,2070,2004,104,1130,Asthma,males,males-2004,962,25,51,16,8,7,16,25,25,43,38,39,49,77,84,94,107,102,76,79,0,1,0,0,337.55,0,459552,337826.042,0,0,183873377,48704.2067,124.4244,2862.174,0,6940.8578,269568.457,16.16227859,,
Brazil,BRA,2070,2004,104,1530,Fires,males,males-2004,626,19,60,19,12,27,37,42,27,54,53,56,29,35,17,25,28,23,15,18,0,30,0,0,337.55,0,459552,337826.042,0,0,183873377,48704.2067,124.4244,2862.174,0,6940.8578,269568.457,16.16227859,,
Brazil,BRA,2070,2004,104,1542,Natural disasters,males,males-2004,120,0,0,3,7,15,18,15,13,9,8,8,7,6,6,2,1,1,0,0,0,1,0,0,337.55,0,459552,337826.042,0,0,183873377,48704.2067,124.4244,2862.174,0,6940.8578,269568.457,16.16227859,,
Brazil,BRA,2070,2005,104,30,Tuberculosis,males,males-2005,3797,6,9,9,6,33,76,112,174,265,358,419,423,375,332,336,270,238,161,141,0,54,17131,0,347.02,5622.1,492336,347308.904,15.350583351900001,39.3474579543,185986964,49826.6492,122.0633,2919.168,0,14811.426,274023.5315,13.77506387,,
Brazil,BRA,2070,2005,104,390,Lower respiratory infections,males,males-2005,18706,1289,505,104,110,178,183,230,330,478,604,793,794,936,1004,1329,1755,2137,2229,3639,0,79,17131,0,347.02,5622.1,492336,347308.904,15.350583351900001,39.3474579543,185986964,49826.6492,122.0633,2919.168,0,14811.426,274023.5315,13.77506387,,
Brazil,BRA,2070,2005,104,400,Upper respiratory infections,males,males-2005,81,13,8,6,1,3,4,3,2,0,1,3,2,2,5,5,7,7,2,7,0,0,17131,0,347.02,5622.1,492336,347308.904,15.350583351900001,39.3474579543,185986964,49826.6492,122.0633,2919.168,0,14811.426,274023.5315,13.77506387,,
Brazil,BRA,2070,2005,104,410,Otitis media,males,males-2005,45,11,2,3,2,2,7,1,4,3,1,2,1,4,1,0,0,1,0,0,0,0,17131,0,347.02,5622.1,492336,347308.904,15.350583351900001,39.3474579543,185986964,49826.6492,122.0633,2919.168,0,14811.426,274023.5315,13.77506387,,
Brazil,BRA,2070,2005,104,670,"Trachea, bronchus, lung cancers",males,males-2005,12005,1,2,2,4,5,18,19,41,96,244,552,931,1316,1674,2018,1971,1607,936,559,0,9,17131,0,347.02,5622.1,492336,347308.904,15.350583351900001,39.3474579543,185986964,49826.6492,122.0633,2919.168,0,14811.426,274023.5315,13.77506387,,
Brazil,BRA,2070,2005,104,1120,Chronic obstructive pulmonary disease,males,males-2005,20579,13,10,6,4,7,18,25,36,72,145,289,571,960,1597,2516,3506,3906,3392,3495,0,11,17131,0,347.02,5622.1,492336,347308.904,15.350583351900001,39.3474579543,185986964,49826.6492,122.0633,2919.168,0,14811.426,274023.5315,13.77506387,,
Brazil,BRA,2070,2005,104,1130,Asthma,males,males-2005,1013,37,61,14,7,17,26,33,23,33,56,60,46,71,67,96,85,91,87,102,0,1,17131,0,347.02,5622.1,492336,347308.904,15.350583351900001,39.3474579543,185986964,49826.6492,122.0633,2919.168,0,14811.426,274023.5315,13.77506387,,
Brazil,BRA,2070,2005,104,1530,Fires,males,males-2005,560,12,48,18,10,18,21,31,40,49,48,29,34,37,16,34,26,22,21,24,0,22,17131,0,347.02,5622.1,492336,347308.904,15.350583351900001,39.3474579543,185986964,49826.6492,122.0633,2919.168,0,14811.426,274023.5315,13.77506387,,
Brazil,BRA,2070,2005,104,1542,Natural disasters,males,males-2005,123,1,1,6,10,15,22,13,13,7,9,5,7,3,3,6,1,1,0,0,0,0,17131,0,347.02,5622.1,492336,347308.904,15.350583351900001,39.3474579543,185986964,49826.6492,122.0633,2919.168,0,14811.426,274023.5315,13.77506387,,
Brazil,BRA,2070,2006,104,30,Tuberculosis,males,males-2006,3783,3,12,5,6,24,77,135,184,237,352,436,395,412,321,345,279,239,144,137,0,40,16027,0,347.38,0,407314,347668.27,13.7866050227,36.9973771208,187958211,49371.3335,128.3791,2977.023,0,6005.056,269253.9759,13.77506387,,
Brazil,BRA,2070,2006,104,390,Lower respiratory infections,males,males-2006,22069,1256,567,165,115,190,193,294,357,515,689,875,939,1055,1218,1609,2063,2615,2840,4417,0,97,16027,0,347.38,0,407314,347668.27,13.7866050227,36.9973771208,187958211,49371.3335,128.3791,2977.023,0,6005.056,269253.9759,13.77506387,,
Brazil,BRA,2070,2006,104,400,Upper respiratory infections,males,males-2006,85,15,9,3,3,3,2,2,0,5,3,2,3,0,7,4,4,4,6,10,0,0,16027,0,347.38,0,407314,347668.27,13.7866050227,36.9973771208,187958211,49371.3335,128.3791,2977.023,0,6005.056,269253.9759,13.77506387,,
Brazil,BRA,2070,2006,104,410,Otitis media,males,males-2006,59,7,6,7,3,3,3,3,4,0,2,3,2,2,2,3,2,0,2,5,0,0,16027,0,347.38,0,407314,347668.27,13.7866050227,36.9973771208,187958211,49371.3335,128.3791,2977.023,0,6005.056,269253.9759,13.77506387,,
Brazil,BRA,2070,2006,104,670,"Trachea, bronchus, lung cancers",males,males-2006,12116,4,0,2,2,8,21,26,42,73,230,536,917,1380,1682,1966,1993,1683,978,570,0,3,16027,0,347.38,0,407314,347668.27,13.7866050227,36.9973771208,187958211,49371.3335,128.3791,2977.023,0,6005.056,269253.9759,13.77506387,,
Brazil,BRA,2070,2006,104,1120,Chronic obstructive pulmonary disease,males,males-2006,21052,10,12,7,4,12,17,23,48,65,140,293,560,982,1616,2593,3442,4056,3503,3661,0,8,16027,0,347.38,0,407314,347668.27,13.7866050227,36.9973771208,187958211,49371.3335,128.3791,2977.023,0,6005.056,269253.9759,13.77506387,,
Brazil,BRA,2070,2006,104,1130,Asthma,males,males-2006,1196,39,64,17,10,12,17,36,29,40,47,66,63,58,89,125,117,127,120,120,0,0,16027,0,347.38,0,407314,347668.27,13.7866050227,36.9973771208,187958211,49371.3335,128.3791,2977.023,0,6005.056,269253.9759,13.77506387,,
Brazil,BRA,2070,2006,104,1530,Fires,males,males-2006,634,14,46,32,9,26,42,29,31,48,51,41,40,30,32,31,25,23,23,28,0,33,16027,0,347.38,0,407314,347668.27,13.7866050227,36.9973771208,187958211,49371.3335,128.3791,2977.023,0,6005.056,269253.9759,13.77506387,,
Brazil,BRA,2070,2006,104,1542,Natural disasters,males,males-2006,132,1,2,5,8,15,17,15,12,12,9,3,8,11,7,1,1,2,2,0,0,1,16027,0,347.38,0,407314,347668.27,13.7866050227,36.9973771208,187958211,49371.3335,128.3791,2977.023,0,6005.056,269253.9759,13.77506387,,
Brazil,BRA,2070,2007,104,30,Tuberculosis,males,males-2007,3774,8,7,5,9,28,65,119,174,262,348,442,467,348,316,295,275,217,180,153,0,56,0,0,362.92,0,412677,363212.683,0,0,189798070,51066.9854,131.2479,3040.821,0,22386.8752,267177.0909,13.77506387,,
